Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,HV_EWMA,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,VVIX,VIX,SPY_Change_Pct,Snapshot_Age_Hours,Snapshot_Age_Trading_Days,Stock_Price,Stock_Price_Source,YF_Demand_Status,Resolution_Path,iv_7d,iv_14d,iv_21d,iv_30d,iv_60d,iv_90d,iv_120d,iv_180d,iv_360d,IV_History_Count,IV_Maturity_Level,IV_Rank_20D,IV_Rank_30D,IV_Rank_60D,IV_Rank_252D,IV_7D_5D_ROC,IV_30D_5D_ROC,IV_30D_10D_ROC,IV_90D_10D_ROC,IV_30D_Mean_30,IV_30D_Std_30,IV_30D_ZScore_30,Slope_30_7,Slope_30_21,Slope_90_30,Slope_180_90,Surface_Steepness,Surface_Shape,IV_Regime,Structural_IV_Cycle,LongTerm_ZScore,IV_Rank_Source,Regime_Days_In,IV_Trend_7D,HV_Accel_Proxy,IV_Maturity_State,Regime,HV_Trend_30D,Recent_Vol_Spike,Regime_Original,Regime_Adjusted,VVIX_Override_Applied,VVIX_Flag,IV_Timing_State,IV_Chase_Risk,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,Step2_Warning,RV_IV_Ratio,OHLC_Status,OHLC_Bar_Count,OHLC_Last_Date,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IVHV_gap_30D,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,IVHV_gap_10D,ShortTerm_Front_Rich,IVHV_gap_EWMA,ShortTerm_EWMA_Rich,ShortTerm_EWMA_Cheap,Gap_Trigger_Type,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,SMA20,SMA50,Atr_Pct,Chart_Source,EMA9,EMA21,MACD,MACD_Signal,UpperBand_20,MiddleBand_20,LowerBand_20,SlowK_5_3,SlowD_5_3,PCS_Score_V2
ODFL,2026-03-05 09:34:02.008,2026-03-05,,schwab,211.23,633266.0,lastPrice,2026-03-05 17:33:44.586,2026-03-05 17:33:49.861,12.147,True,OPEN,OK,COMPUTED,,41.592,,39.22669996748752,41.703,41.703,38.738,,39.491,,37.7,,,,,,,,,,,,,,,,44.00016257905565,42.36924501589571,49.02822560374733,41.40378009670814,39.39858463034346,44.00016257905565,42.36924501589571,49.02822560374733,41.40378009670814,39.39858463034346,37.740862703684705,37.57039447816643,37.9511508937653,-5.028063024691683,High,45.32762261114989,214.45,210.78,213.39,216.19,221.625,126.01,-4.96,-2.29427818,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,211.23,SCHWAB_LAST_PRICE,NOT_NEEDED,,,39.651,39.651,39.56579561155064,42.209,42.209,38.814,37.282,37.875,6.0,1.0,,,,,,-0.05642044050602024,,,,,,,-0.08520438844936251,2.6432043884493623,-4.927000000000007,,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bullish,8.742014989185652,19.25566021707521,Stable,35.2706338456835,70.07749813664536,Strong,40.70598468096243,True,,1.0377111690430496,OK,125,2026-03-04,,0.0,,,False,Bullish,1.7374425981157922,1.2951570377908375,12.261580381471122,NORMAL,NO_GAP,NEAR_LOW,4.690355329949243,67.62955321006268,89.12827485227213,MID_RANGE,NEUTRAL,-4.96,-2.29427818,STRONG_DOWN_DAY,LATE_SHORT,,False,-9.80152563625981,39.22669996748752,49.02822560374733,9.80152563625981,0.29921990329186343,2.304415369656546,1.5398491062346977,-0.2511508937652991,-19.991597728779848,0.7226874034036648,5.848980087172379,4.0574503538644136,-0.6617741171231746,True,False,False,False,False,True,False,False,False,False,False,False,-4.773462611568128,False,-6.100922643662372,False,True,BOTH,True,False,False,False,False,True,False,False,True,False,Trending,Bullish,Bullish,92,True,8.6971,198.81,181.28,3.63,SCHWAB,203.81164301002565,196.70264932810636,7.626421160818381,6.694337983713476,213.0237510882971,198.80999999999997,184.59624891170284,89.36852293286925,89.57016834291312,
OKE,2026-03-05 09:34:02.008,2026-03-05,,schwab,85.245,2090579.0,lastPrice,2026-03-05 17:34:06.259,2026-03-05 17:33:49.854,12.154,True,OPEN,OK,COMPUTED,,32.021,,30.83169623710546,,33.681,28.233,,33.159,,32.164,,,,,,,,,,,,,,,,38.39827923856543,29.43071864294678,33.348989381258015,29.99492394030562,27.81994379096394,38.39827923856543,29.43071864294678,33.348989381258015,29.99492394030562,27.81994379096394,25.824545294638824,25.883577816133812,25.55196854455268,5.049289857307414,Normal,31.99779075079425,86.82,84.31,84.56,84.76,103.64,64.02,0.485,0.57220387,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,85.245,SCHWAB_LAST_PRICE,NOT_NEEDED,,,32.898,32.898,30.777476562472945,,29.052,27.873,26.756,31.317,6.0,1.0,,,,,,-0.025822738871795307,,,,,,,-2.1205234375270585,-1.7254765624729451,-2.2959999999999994,,INVERTED,,,,,0,Stable,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bullish,0.5218216318785551,7.874206152240588,Falling,32.65937813585698,56.76052332643451,Strong,38.05284668485721,True,,1.2342119094654678,OK,125,2026-03-04,,0.0,,,False,Bullish,2.9444542201888564,0.23596035865974851,37.25099601593648,NORMAL,NO_GAP,MID_RANGE,17.748938633732145,33.153701968134975,53.57142857142859,MID_RANGE,NEUTRAL,0.485,0.57220387,NORMAL,MODERATE,,False,-2.5172931441525535,30.83169623710546,33.348989381258015,2.5172931441525535,,5.861056209036057,7.60703145544732,6.6120314554473225,-7.5483341200356175,,21.067821894520716,29.770823497154907,25.876798665897365,True,False,True,True,False,True,False,False,True,False,True,False,-7.566583001459968,False,-1.1660945136887868,False,False,ABS,False,False,True,False,False,False,False,False,False,True,Ranging,Bullish,Bullish,50,True,0.1733,84.32,78.57,3.06,SCHWAB,84.59485791745264,83.35541570267286,1.7343680624381648,2.143277582346689,88.50205691017896,84.32000000000004,80.1379430898211,69.41943354497934,61.55705033174774,
OMC,2026-03-05 09:34:02.008,2026-03-05,,schwab,85.03,1449793.0,lastPrice,2026-03-05 17:34:05.161,2026-03-05 17:33:59.840,2.168,True,OPEN,OK,COMPUTED,,41.463,,36.31192442007564,37.213,37.213,30.557,,36.627,,36.312,,,,,,,,,,,,,,,,28.616182301844283,61.25897307172842,63.42821225184391,49.23621718390112,43.68406663119771,28.616182301844283,61.25897307172842,63.42821225184391,49.23621718390112,43.68406663119771,40.45460103817717,37.51934241080774,37.33222717037797,-34.812029949999626,High_Contraction,56.48055840611633,87.165,85.015,85.8,85.8,89.2682,66.3346,-0.77,-0.8974359,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,85.03,SCHWAB_LAST_PRICE,NOT_NEEDED,,,38.033,38.033,35.13382894631001,36.692,36.692,35.379,35.444,36.804,6.0,1.0,,,,,,0.010559586707787798,,,,,,,-2.89917105368999,1.558171053689989,-1.2479999999999976,,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bullish,12.04189165366259,10.249049776546494,Falling,26.733033430483978,65.32920547121796,Strong,78.73451873999174,True,,2.1682827334940717,OK,125,2026-03-04,Double Bottom,70.0,,,False,Bullish,2.528519346113143,0.0,0.6976744186046758,NORMAL,NO_GAP,NEAR_LOW,4.747715311835561,28.183481923460768,81.51969163149269,MID_RANGE,NEUTRAL,-0.77,-0.8974359,NORMAL,MODERATE,,False,-27.11628783176827,36.31192442007564,63.42821225184391,27.11628783176827,-12.023217183901117,-6.471066631197708,-0.7052271703779667,-1.0202271703779715,-42.7511463260262,-24.419457609818927,-14.813333854262293,-1.8890573207953256,-2.732832321312702,True,True,False,False,False,True,False,True,False,False,False,False,7.695742118231358,True,-20.16863398604069,False,True,BOTH,True,False,False,False,False,True,False,False,True,False,Trending,Bullish,Bullish,12,True,3.4316,76.58,77.82,3.67,SCHWAB,82.91566917853038,79.55875737663659,2.772333823377693,1.4534749149351396,90.97500412426564,76.5785,62.18199587573437,83.3112047308184,84.46318076621036,
ON,2026-03-05 09:34:02.008,2026-03-05,,schwab,61.15,2109601.0,lastPrice,2026-03-05 17:34:06.105,2026-03-05 17:34:04.839,-2.831,True,OPEN,OK,COMPUTED,58.054,54.653,,50.868,47.933,49.385,48.723,,49.467,,48.259,,,,,,,,,,,,,,,,30.165293768907087,40.29070586798901,43.41173252244134,40.52882638799497,42.755614564766006,30.165293768907087,40.29070586798901,43.41173252244134,40.52882638799497,42.755614564766006,45.95308203372856,49.0568120862573,47.73899954588268,-13.246438753534251,High_Contraction,41.31521145952684,62.43,61.01,61.32,62.53,73.76,31.04,-1.38,-2.20694067,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,61.15,SCHWAB_LAST_PRICE,NOT_NEEDED,,53.379,55.144,52.646,50.796,51.176,50.401,48.76,48.757,47.843,6.0,1.0,,,,,0.09322710795256722,0.07625484670635838,,,,,,-2.5829999999999984,-1.8500000000000014,-0.394999999999996,-1.6440000000000055,-5.535999999999994,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bearish,-7.563584220913132,-0.24058403849344093,Falling,22.63062290438905,40.874282005213004,Moderate,31.889332100151545,True,,0.6269035955836979,OK,125,2026-03-04,,0.0,Evening Star,Strong,True,Bearish,2.3221586263287026,1.935071165840398,9.859154929577493,NORMAL,NO_GAP,NEAR_LOW,17.095986984815625,97.00386597938144,70.4822097378277,MID_RANGE,NEUTRAL,-1.38,-2.20694067,STRONG_DOWN_DAY,LATE_SHORT,,False,7.4562674775586615,50.868,43.41173252244134,7.4562674775586615,7.404173612005032,6.629385435233992,1.7280004541173213,0.5200004541173229,17.17569662464912,18.268907027118406,15.505297965467973,3.6196830066715453,1.0892571253353194,True,True,False,False,True,False,True,False,False,False,False,False,20.702706231092915,True,9.55278854047316,True,False,BOTH,True,False,False,False,True,False,False,False,True,False,Trending,Bearish,Bearish,0,True,-2.7892,67.65,62.68,4.57,SCHWAB,66.24772481287874,66.29927034113291,0.7729415494042655,1.8744494916711634,73.92069245799811,67.6465,61.372307542001884,15.474277496809238,18.829045322332714,
ORLY,2026-03-05 09:34:02.008,2026-03-05,,schwab,94.24,1672737.0,lastPrice,2026-03-05 17:34:03.683,2026-03-05 17:34:04.008,-2.0,True,OPEN,OK,COMPUTED,,30.647,,30.4437234467726,32.718,27.474,27.474,,27.239,,27.175,,,,,,,,,,,,,,,,26.958621386843294,31.022088240953416,26.64993511745274,24.375360408428396,23.10400329285515,26.958621386843294,31.022088240953416,26.64993511745274,24.375360408428396,23.10400329285515,21.794458893601696,21.103888232148307,21.09178785719668,0.3086862693905559,Normal_Compression,26.08659953760973,94.82,93.0601,93.63,94.27,108.715,85.552,-0.03,-0.03182349,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,94.24,SCHWAB_LAST_PRICE,NOT_NEEDED,,,34.582,34.582,26.86959588855563,31.527,26.496,26.496,24.852,26.528,6.0,1.0,,,,,,-0.03948507686000004,,,,,,,-7.712404111444371,-0.37359588855563075,-1.6439999999999984,,INVERTED,,,,,0,Stable,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,0.36838294791532455,-0.1444817300521943,Stable,14.664313616875798,49.424623291040845,Weak,27.98291927970393,True,,0.9191687517668097,OK,125,2026-03-04,,0.0,Bullish Engulfing,Strong,True,Bidirectional,1.8674660441426016,0.6789010289593727,67.04358202170565,NORMAL,NO_GAP,MID_RANGE,13.314629995860743,10.15522723022254,37.50809480637219,MID_RANGE,NEUTRAL,-0.03,-0.03182349,FLAT_DAY,EARLY,,False,3.793788329319863,30.4437234467726,26.64993511745274,3.793788329319863,8.342639591571608,4.36999670714485,6.147212142803319,6.083212142803319,14.235638145457827,34.22570764815001,18.914456736146064,29.145050122936084,28.841614489914758,True,True,True,True,True,False,True,False,True,False,True,False,3.485102059929307,False,4.357123909162873,True,False,BOTH,False,True,False,False,True,False,False,False,True,False,Neutral,Bearish,Bearish,23,True,0.5604,93.92,94.41,2.58,SCHWAB,93.86993938158655,94.28447239648888,-0.4835212314321069,-0.5371642250709795,96.74620764650503,93.924,91.10179235349499,79.65392729459897,68.72762142374849,
OTIS,2026-03-05 09:34:02.008,2026-03-05,,schwab,90.41,1009063.0,lastPrice,2026-03-05 17:34:04.414,2026-03-05 17:33:51.524,10.484,True,OPEN,OK,COMPUTED,,21.946,,20.969350755924708,,21.523,21.523,,19.367,,,,,,,,,,,,,,,,,,22.075071348578913,23.75900330844816,24.796026304139673,20.54258018092179,19.363676044820753,22.075071348578913,23.75900330844816,24.796026304139673,20.54258018092179,19.363676044820753,18.22347654228831,18.13100485068792,23.88191013269998,-2.72095495556076,Normal_Compression,22.7356821473624,91.05,90.095,90.45,91.15,106.8284,84.0025,-0.74,-0.8118486,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,90.41,SCHWAB_LAST_PRICE,NOT_NEEDED,,,22.103,22.103,21.4685387186526,,21.616,21.616,19.818,,6.0,1.0,,,,,,0.08108301540504817,,,,,,,-0.6344612813474022,0.14746128134740033,-1.7979999999999983,,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,-0.04441252104112669,1.6056252619563691,Falling,14.269471360301925,51.229132625207875,Weak,22.084697306039217,True,,1.0531893697185344,OK,125,2026-03-04,,0.0,,,False,Bidirectional,1.0562990819599585,0.7679648930334644,32.98429319371709,NORMAL,NO_GAP,MID_RANGE,15.368946834362404,7.62774917413172,28.071182297302617,NEAR_52W_LOW,CONTRARIAN,-0.74,-0.8118486,NORMAL,MODERATE,,False,-3.826675548214965,20.969350755924708,24.796026304139673,3.826675548214965,,2.1593239551792465,-4.514910132699978,,-15.432616102589408,,11.15141541400041,-18.905146647034734,,True,False,True,False,False,True,False,False,False,True,False,False,-1.1057205926542046,False,-1.7663313914376921,False,False,BOTH,False,True,False,False,False,True,False,False,True,False,Neutral,Bullish,Bullish,27,True,0.8165,91.19,89.71,2.36,SCHWAB,91.69961606928784,91.05120359256989,0.7042333606533049,0.6694222019285683,93.90082451931114,91.19050000000001,88.48017548068889,63.795483288166224,72.21139595011961,
PAYC,2026-03-05 09:34:02.008,2026-03-05,,schwab,135.8,585424.0,lastPrice,2026-03-05 17:34:05.891,2026-03-05 17:33:16.362,45.646,True,OPEN,OK,COMPUTED,,50.83,,48.263298407944376,54.022,49.807,49.807,,50.126,,45.958,,,,,,,,,,,,,,,,50.42452489541972,49.34376261885773,50.839943777182185,39.89160416321432,40.75074766376277,50.42452489541972,49.34376261885773,50.839943777182185,39.89160416321432,40.75074766376277,37.56702291159734,36.81762484693552,35.67969653355746,-0.4154188817624629,High_Compression,46.665405516139806,137.25,134.24,134.24,134.11,267.76,104.9,1.69,1.26015957,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,135.8,SCHWAB_LAST_PRICE,NOT_NEEDED,,,50.94,50.94,51.101326915257296,60.288,55.217,55.217,55.106,55.473,6.0,1.0,,,,,,0.0831249284581311,,,,,,,0.16132691525729825,4.115673084742703,-0.1109999999999971,,CONTANGO,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,7.286712559449292,-4.923476549539602,Falling,35.08362683122927,54.025159168544135,Strong,54.3031751215588,True,,1.1251443003866521,OK,125,2026-03-04,,0.0,,,False,Bidirectional,2.2164948453608178,0.09693535157706021,51.827242524917175,NORMAL,NO_GAP,MID_RANGE,49.28293994622049,29.456625357483325,18.973351344713254,MID_RANGE,NEUTRAL,1.69,1.26015957,NORMAL,MODERATE,,False,-2.5766453692378093,48.263298407944376,50.839943777182185,2.5766453692378093,14.13039583678568,9.056252336237229,14.446303466442536,10.278303466442537,-5.0681514923198066,35.4219794695945,22.22352436564107,40.48886305088246,28.807149345498466,True,True,True,True,False,True,True,False,True,False,True,False,-2.1612264874753464,False,1.5978928918045696,False,False,ABS,False,False,True,False,False,False,False,False,False,True,Trending,Bearish,Bearish,181,True,4.5949,125.0,141.05,4.6,SCHWAB,127.60318754215027,128.59898539316717,-3.1445588201881804,-5.726945295931178,136.22634258242263,125.00149999999982,113.77665741757703,90.4043114079603,85.97639954211132,
PAYX,2026-03-05 09:34:02.008,2026-03-05,,schwab,96.965,1505391.0,lastPrice,2026-03-05 17:34:05.178,2026-03-05 17:34:02.951,-0.943,True,OPEN,OK,COMPUTED,,38.057,,39.03121987588909,,34.398,34.398,,32.964,,37.61,,,,,,,,,,,,,,,,35.74460639336004,33.69728238723429,32.501447628035116,27.837705306809273,26.654574740027197,35.74460639336004,33.69728238723429,32.501447628035116,27.837705306809273,26.654574740027197,24.454253228737382,23.85348045082601,25.781134516755884,3.243158765324921,Normal_Compression,31.437739257901004,97.57,95.81,95.89,95.79,161.24,86.89,1.175,1.22664161,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,96.965,SCHWAB_LAST_PRICE,NOT_NEEDED,,,37.846,37.846,39.488667004416776,,37.781,37.781,38.227,37.472,6.0,1.0,,,,,,-0.017047639741541845,,,,,,,1.6426670044167793,-1.707667004416777,0.44599999999999795,,FLAT,,,,,0,Falling,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,1.5822180746145245,-7.284986149369983,Falling,43.07021468055873,47.1099944453581,Strong,37.50795901123845,True,,0.9609732703847257,OK,125,2026-03-04,Ascending Triangle,63.0,,,False,Bidirectional,1.815087918321034,0.10439503079652813,65.6250000000004,NORMAL,NO_GAP,MID_RANGE,39.862937236417764,11.59512026700426,13.550773369199733,MID_RANGE,NEUTRAL,1.175,1.22664161,NORMAL,MODERATE,,False,6.529772247853977,39.03121987588909,32.501447628035116,6.529772247853977,,7.743425259972806,7.182865483244115,11.828865483244115,20.090712027920635,,29.05101782901266,27.86093637025853,45.881865577157605,True,False,True,True,True,False,False,False,True,False,True,False,3.286613482529056,False,7.593480617988089,True,False,BOTH,True,False,False,False,True,False,False,False,True,False,Neutral,Bearish,Bearish,63,True,1.5324,94.3,103.32,2.94,SCHWAB,93.95948932691934,95.62667891498319,-2.618110622042792,-3.5759379015977695,100.62733993399392,94.29799999999994,87.96866006600597,90.15799569901854,90.47056322006972,
PCAR,2026-03-05 09:34:02.008,2026-03-05,,schwab,121.555,856606.0,lastPrice,2026-03-05 17:34:05.001,2026-03-05 17:34:03.958,-1.95,True,OPEN,OK,COMPUTED,,31.211,,29.889260369678414,30.788,29.457,29.457,,28.325,,27.879,,,,,,,,,,,,,,,,33.50244095650899,28.548449459939967,26.123431669125747,25.43214955317904,26.508144307957497,33.50244095650899,28.548449459939967,26.123431669125747,25.43214955317904,26.508144307957497,26.493248017171368,26.06339058445061,26.20367946900296,7.379009287383244,Normal,28.53883973526727,123.49,121.11,123.19,124.92,131.875,84.6473,-3.365,-2.69372398,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,121.555,SCHWAB_LAST_PRICE,NOT_NEEDED,,,32.102,32.102,31.100265138683763,34.426,28.836,28.836,27.935,27.83,6.0,1.0,,,,,,0.15018004728646048,,,,,,,-1.0017348613162333,-2.264265138683765,-0.9009999999999998,,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,-0.9298729107599576,3.0674360696423095,Rising,26.49155706823496,51.85455911100259,Strong,30.94737981499433,True,,1.0354013258350596,OK,125,2026-03-04,,0.0,,,False,Bidirectional,1.9579614166426684,1.3848863272494427,18.697478991596984,NORMAL,NO_GAP,NEAR_LOW,7.825592417061607,43.601745123589296,78.14841713655335,MID_RANGE,NEUTRAL,-3.365,-2.69372398,STRONG_DOWN_DAY,LATE_SHORT,,False,3.7658287005526674,29.889260369678414,26.123431669125747,3.7658287005526674,5.355850446820959,2.9488556920425033,2.121320530997039,1.6753205309970411,14.415520702830753,21.059369895658204,11.124338459094945,8.095506333400264,6.393455289280359,True,True,True,False,True,False,True,False,True,False,False,False,-3.613180586830577,False,1.3504206344111438,False,False,BOTH,False,True,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,0,True,-0.9571,126.09,121.2,2.6,SCHWAB,124.66987651147988,124.6663878734351,0.6832821518968473,1.4478264040738553,129.8167442186264,126.09250000000004,122.36825578137369,43.97505873874971,36.87839507416723,
PCG,2026-03-05 09:34:02.008,2026-03-05,,schwab,18.025,14277471.0,lastPrice,2026-03-05 17:34:05.860,2026-03-05 17:34:03.020,-1.012,True,OPEN,OK,COMPUTED,24.335,27.508,,26.844,58.207,26.905,26.905,,26.28,,25.445,,,,,,,,,,,,,,,,28.324980881218636,27.037094898278504,29.76388928056911,26.29746048829856,24.954961098657293,28.324980881218636,27.037094898278504,29.76388928056911,26.29746048829856,24.954961098657293,25.724380573223215,27.698901568112987,27.02933185230968,-1.438908399350474,Normal_Compression,29.8359394005794,18.7,17.9738,18.6,18.88,19.155,12.97,-0.855,-4.52860169,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,18.025,SCHWAB_LAST_PRICE,NOT_NEEDED,,30.089,27.618,33.2,30.43,56.931,28.241,28.241,26.234,25.174,6.0,1.0,,,,,0.2024056905370843,0.4748933695230708,,,,,,0.3410000000000011,-2.770000000000003,-2.189,-2.006999999999998,-4.914999999999999,INVERTED,,,,,0,Rising,Unknown,IMMATURE,Unknown,Unknown,True,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Bullish,5.5426670766134585,14.287097906754312,Stable,46.42219329894707,75.02944092611334,Strong,12.116328029116174,True,,0.45136075209045495,OK,125,2026-03-04,,0.0,,,False,Bullish,4.028848821081824,1.4830508474576143,7.050399339024787,NORMAL,NO_GAP,NEAR_LOW,5.899243017488919,38.974556669236684,81.72999191592558,MID_RANGE,NEUTRAL,-0.855,-4.52860169,STRONG_DOWN_DAY,LATE_SHORT,,False,-2.919889280569109,26.844,29.76388928056911,2.919889280569109,31.90953951170144,1.9500389013427082,-0.7493318523096804,-1.5843318523096812,-9.810173842016383,121.34076416199979,7.814233384830363,-2.7722914365922415,-5.861527991023198,True,True,False,False,False,True,True,False,False,False,False,False,-1.4809808812186347,False,-2.9919394005793976,False,True,BOTH,False,False,True,False,False,False,False,False,False,True,Ranging,Bullish,Bullish,27,True,0.4192,17.89,16.52,2.06,SCHWAB,18.670696728284504,17.91030062683114,0.8089443279991819,0.7541157042357847,19.867745058096794,17.8885,15.909254941903207,74.43210341365453,84.6412514091453,
PEG,2026-03-05 09:34:02.008,2026-03-05,,schwab,83.83,876825.0,lastPrice,2026-03-05 17:34:06.042,2026-03-05 17:34:03.085,-1.077,True,OPEN,OK,COMPUTED,,26.152,,24.79660506140767,26.667,28.183,28.183,,27.569,,28.039,,,,,,,,,,,,,,,,10.95239095743124,19.83074976138011,20.859872893254757,17.603636199689056,18.30160446122366,10.95239095743124,19.83074976138011,20.859872893254757,17.603636199689056,18.30160446122366,18.388641575191095,18.642167112097457,18.218488525326485,-9.907481935823515,Normal,18.331384357057026,83.91,82.89,83.38,83.91,91.255,74.6701,-0.08,-0.09534025,,,2026-03-05 09:34:02.008,,,,8.709604192222223,0,83.83,SCHWAB_LAST_PRICE,NOT_NEEDED,,,24.947,24.947,25.359581150777256,26.87,28.145,28.145,27.92,28.264,6.0,1.0,,,,,,0.025285026214380963,,,,,,,0.41258115077725677,2.7854188492227436,-0.22499999999999787,,CONTANGO,,,,,0,Stable,Unknown,IMMATURE,Unknown,Unknown,False,Unknown,Unknown,False,NORMAL,BASELINE,LOW,Neutral,-0.4266074914411634,2.800143094466836,Rising,24.49046267462463,51.17053454560762,Moderate,14.116322280599448,True,,0.5692844744528944,OK,125,2026-03-04,,0.0,,,False,Bidirectional,1.2167481808421758,0.631629126445002,92.15686274509818,NORMAL,NO_GAP,NEAR_HIGH,8.136540463536242,12.267159144021493,55.230360146880585,MID_RANGE,NEUTRAL,-0.08,-0.09534025,FLAT_DAY,EARLY,,False,3.936732168152915,24.79660506140767,20.859872893254757,3.936732168152915,9.063363800310945,9.881395538776339,9.350511474673514,9.820511474673516,18.872273039716823,51.48574815736669,53.99196316209568,51.3242987291447,53.904095617051354,True,True,True,True,True,False,True,False,True,False,True,False,13.844214103976432,True,6.465220704350646,True,False,BOTH,False,True,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,35,True,-0.6002,84.27,81.62,2.14,SCHWAB,84.84249368077548,84.11908442585668,1.0030267201015874,1.2904227457221427,88.58778889723268,84.26950000000001,79.95121110276733,29.331140087569633,29.14204322831716,
