Ticker,timestamp,Date,Error,IV_7_D_Call,IV_7_D_Put,IV_14_D_Call,IV_14_D_Put,IV_21_D_Call,IV_21_D_Put,IV_30_D_Call,IV_30_D_Put,IV_60_D_Call,IV_60_D_Put,IV_90_D_Call,IV_90_D_Put,IV_120_D_Call,IV_120_D_Put,IV_150_D_Call,IV_150_D_Put,IV_180_D_Call,IV_180_D_Put,IV_270_D_Call,IV_270_D_Put,IV_360_D_Call,IV_360_D_Put,IV_720_D_Call,IV_720_D_Put,IV_1080_D_Call,IV_1080_D_Put,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20_x,Price_vs_SMA50_x,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,Price_vs_SMA20_y,Price_vs_SMA50_y,SMA20,SMA50,Atr_Pct,Universal_Data_Complete,Directional_Data_Complete,Data_Complete,Crossover_Age_Bucket,IV_Rank_XS,Strategy_Name,Strategy_Tier,Valid_Reason,Theory_Source,Regime_Context,IV_Context,Capital_Requirement,Risk_Profile,Greeks_Exposure,Execution_Ready,Confidence,Trade_Bias,Strategy_Type,EXECUTABLE,Primary_Strategy,Secondary_Strategy,Success_Probability,Entry_Priority,Risk_Level,Min_DTE,Max_DTE,Target_DTE,Timeframe_Label,DTE_Rationale,Expiration_Count_Target,Num_Contracts,Dollar_Allocation,Contract_Selection_Status,Selected_Expiration,Actual_DTE,Selected_Strikes,Contract_Symbols,Option_Type,Total_Debit,Total_Credit,Liquidity_Score,Open_Interest,Put_Call_Skew,Probability_Of_Profit,Is_LEAP,Horizon_Class,LEAP_Reason,Selection_Mode,Liquidity_Profile,Liquidity_Class,Liquidity_Context,Candidate_Contracts,Num_Candidates,Attempted_DTE,Failure_Reason,Closest_Expiration_Considered,Best_Strike_Considered,Underlying_Price,Phase1_Status,Phase1_Sampled_Expiration,Phase1_Sampled_DTE,Phase1_Sample_Quality,Phase1_Has_ATM_Strike,Phase1_Has_Liquidity,Phase1_Skip_Reason,Phase2_Full_Chain_Fetched,Phase2_Cache_Hit,Phase2_Expirations_Count,Phase2_Strategy_Laziness_Applied,Chain_Liquid,Contract_Executable,Expirations_Found,Total_Strikes_Scanned,Calls_With_Bid,Puts_With_Bid,Median_Call_Spread_Pct,Median_Put_Spread_Pct,Max_OI_Seen,ATM_Strike_Liquid,Chain_Audit_Summary,Bid_Ask_Spread_Pct,Parallel_Worker_ID,Parallel_Processing_Time,Parallel_Error,Parallel_Batch_Size,Promoted_Strike,Actual_Risk_Per_Contract,Risk_Model,Structure_Simplified,Contract_Intent
SYK,2025-12-29 07:30:44.498331,2025-12-29,,20.31,20.14,20.31,20.14,21.25,20.95,22.85,22.34,24.09,23.39,23.55,22.87,23.58,22.92,23.6,22.96,23.64,22.96,23.81,22.89,23.95,23.07,23.89,23.02,23.89,23.02,7.63,14.26,18.25,20.17,18.99,19.0,17.99,18.96,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,5.401662815139328,6.19689127044778,Falling,56.57707037375735,93.10351739454632,Strong,26.775836365811756,True,1.171809031326554,Descending Triangle,64.0,,,False,4.600000000000001,Bullish,Unknown,22.85,18.25,4.600000000000001,3.919999999999998,4.560000000000002,4.68,4.989999999999998,25.205479452054803,19.434804164600884,24.012638230647724,24.68354430379747,26.318565400843873,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Neutral,Bearish,Bearish,24,True,-0.7741,-4.15,-11.1,356.9,363.85,1.49,False,True,False,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=4.6, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.75,High,Medium,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2,1,1000,No_Viable_Expirations,,0,[],[],call,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 30-45,,0.0,352.725,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 30-45,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_3,2.3187503814697266,,2,,,,,
CAT,2025-12-29 07:30:58.207104,2025-12-29,,30.22,29.73,30.59,30.13,30.38,30.21,35.73,35.47,35.77,35.51,36.07,35.7,35.93,35.56,35.71,35.26,35.48,34.91,35.62,34.84,35.65,34.76,35.57,34.01,35.42,33.81,35.32,32.21,29.56,37.14,33.06,30.54,28.44,28.72,4.136110307777778,,Contango,Unknown,Rising,,False,Unknown,Bearish,-0.7228762210583254,-2.112164746109301,Falling,45.199338238548556,52.27687108106906,Strong,13.381469427816327,True,0.37451635678187317,,0.0,,,False,6.169999999999998,Bearish,Unknown,35.73,29.56,6.169999999999998,-1.3699999999999974,3.009999999999998,6.759999999999998,6.93,20.872801082543972,-3.6887452880990774,9.104658197217175,23.537604456824507,24.129526462395543,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,110,True,-0.5634,-9.5,11.52,588.36,567.34,2.64,False,True,False,Age_16_plus,,Long Put,1,Bearish + Cheap IV (gap_180d=6.2),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=6.2, gap_60d=-1.6, gap_180d=6.2",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True,Covered Call,Long Put,0.65,Medium,Medium,35,50,42,Short-Medium,Directional (Long Put) with moderate confidence (65): 35-50 DTE for directional exposure,2,1,1000,Explored_Pending_PCS,2026-02-06,38,[],[],put,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,"Strategy-aware laziness applied, awaiting PCS strike optimization",[],0,0,Single expiration strategy - PCS will select optimal strikes,,0.0,578.88,Deep_Required,2026-02-06,38,Good,True,True,"Sample shows viable structure, proceed to full chain",False,False,1,True,False,True,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_4,3.1008410453796387,,2,,,,,
CAT,2025-12-29 07:30:58.207104,2025-12-29,,30.22,29.73,30.59,30.13,30.38,30.21,35.73,35.47,35.77,35.51,36.07,35.7,35.93,35.56,35.71,35.26,35.48,34.91,35.62,34.84,35.65,34.76,35.57,34.01,35.42,33.81,35.32,32.21,29.56,37.14,33.06,30.54,28.44,28.72,4.136110307777778,,Contango,Unknown,Rising,,False,Unknown,Bearish,-0.7228762210583254,-2.112164746109301,Falling,45.199338238548556,52.27687108106906,Strong,13.381469427816327,True,0.37451635678187317,,0.0,,,False,6.169999999999998,Bearish,Unknown,35.73,29.56,6.169999999999998,-1.3699999999999974,3.009999999999998,6.759999999999998,6.93,20.872801082543972,-3.6887452880990774,9.104658197217175,23.537604456824507,24.129526462395543,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,110,True,-0.5634,-9.5,11.52,588.36,567.34,2.64,False,True,False,Age_16_plus,,Covered Call,1,Bearish + Rich IV (gap_30d=6.2) [requires stock ownership],Passarelli - Premium collection on held stock,Bearish,gap_30d=6.2,0,Unlimited downside (stock ownership),"Long Delta (from stock), Short Vega, Long Theta",False,70,Bearish,Directional,True,Covered Call,Long Put,0.7,Medium,Medium,30,45,37,Short,Income (Covered Call): 30-45 DTE for premium collection efficiency,2,1,1000,Explored_Thin_Liquidity,2026-02-06,38,[],[],call,0.0,0.0,0.0,0,,,False,Unknown,,Standard,LargeCap_$579,Thin,"Explored but thin: Found 0 expirations, 184 strikes. Calls: 68 tradable (spread: 4.2%). Puts: 68 tradable (spread: 5.3%). Max OI: 13. ATM liquid: True. Chain liquid: True",[],0,0,"No contracts meeting strict liquidity (OI≥15, spread≤15.0%)",,0.0,578.8800048828125,Deep_Required,2026-02-06,38,Good,True,True,"Sample shows viable structure, proceed to full chain",True,False,2,False,True,False,[],184,68,68,4.237039643443584,5.341405786473812,13,True,"Found 0 expirations, 184 strikes. Calls: 68 tradable (spread: 4.2%). Puts: 68 tradable (spread: 5.3%). Max OI: 13. ATM liquid: True. Chain liquid: True",0.0,ThreadPoolExecutor-5_4,7.76416802406311,,2,,,,,
ELV,2025-12-29 07:31:05.265749,2025-12-29,,31.62,31.43,31.62,31.43,32.86,32.82,34.96,35.19,36.3,36.66,35.22,35.31,35.81,35.78,36.17,36.06,36.28,36.1,35.97,35.54,36.15,35.61,35.82,33.76,35.83,33.71,20.26,29.2,28.5,29.43,29.0,38.45,38.91,39.94,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,2.016856711001943,4.037947056442735,Falling,67.92387696479474,65.0220748771228,Strong,16.11917031444026,True,0.4610746657448587,Ascending Triangle,63.0,,,False,6.460000000000001,Bullish,Unknown,34.96,28.5,6.460000000000001,6.869999999999997,6.219999999999999,-3.6599999999999966,-3.789999999999999,22.666666666666668,23.343527013251773,21.44827586206896,-9.163745618427633,-9.489233850776163,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,33,True,1.139,6.66,15.46,342.14,333.34,2.55,False,True,False,Age_16_plus,,Long Call,1,Bullish + Cheap IV (gap_180d=-3.7),Natenberg Ch.3 - Directional with positive vega,Bullish,"gap_30d=6.5, gap_60d=6.9, gap_180d=-3.7",500,Defined (max loss = premium paid),"Long Delta, Long Vega, Short Theta",True,65,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.65,Medium,Medium,35,50,42,Short-Medium,Directional (Long Call) with moderate confidence (65): 35-50 DTE for directional exposure,2,1,1000,No_Viable_Expirations,,0,[],[],call,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 35-50,,0.0,348.572,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 35-50,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_7,0.8571271896362305,,3,,,,,
ELV,2025-12-29 07:31:05.265749,2025-12-29,,31.62,31.43,31.62,31.43,32.86,32.82,34.96,35.19,36.3,36.66,35.22,35.31,35.81,35.78,36.17,36.06,36.28,36.1,35.97,35.54,36.15,35.61,35.82,33.76,35.83,33.71,20.26,29.2,28.5,29.43,29.0,38.45,38.91,39.94,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,2.016856711001943,4.037947056442735,Falling,67.92387696479474,65.0220748771228,Strong,16.11917031444026,True,0.4610746657448587,Ascending Triangle,63.0,,,False,6.460000000000001,Bullish,Unknown,34.96,28.5,6.460000000000001,6.869999999999997,6.219999999999999,-3.6599999999999966,-3.789999999999999,22.666666666666668,23.343527013251773,21.44827586206896,-9.163745618427633,-9.489233850776163,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,33,True,1.139,6.66,15.46,342.14,333.34,2.55,False,True,False,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=6.5, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=6.5, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.7,Medium,Medium,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2,1,1000,No_Viable_Expirations,,0,[],[],put,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 30-45,,0.0,348.572,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 30-45,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_7,1.9044561386108398,,3,,,,,
ELV,2025-12-29 07:31:05.265749,2025-12-29,,31.62,31.43,31.62,31.43,32.86,32.82,34.96,35.19,36.3,36.66,35.22,35.31,35.81,35.78,36.17,36.06,36.28,36.1,35.97,35.54,36.15,35.61,35.82,33.76,35.83,33.71,20.26,29.2,28.5,29.43,29.0,38.45,38.91,39.94,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,2.016856711001943,4.037947056442735,Falling,67.92387696479474,65.0220748771228,Strong,16.11917031444026,True,0.4610746657448587,Ascending Triangle,63.0,,,False,6.460000000000001,Bullish,Unknown,34.96,28.5,6.460000000000001,6.869999999999997,6.219999999999999,-3.6599999999999966,-3.789999999999999,22.666666666666668,23.343527013251773,21.44827586206896,-9.163745618427633,-9.489233850776163,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,33,True,1.139,6.66,15.46,342.14,333.34,2.55,False,True,False,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=6.5, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.75,High,Medium,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2,1,1000,No_Viable_Expirations,,0,[],[],call,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 30-45,,0.0,348.572,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 30-45,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_7,2.642824172973633,,3,,,,,
HCA,2025-12-29 07:31:20.551441,2025-12-29,,26.86,26.85,26.86,26.85,28.26,28.14,30.61,30.33,32.19,31.77,30.75,30.31,30.36,29.84,30.13,29.55,30.08,29.45,30.51,29.75,30.73,29.9,31.42,29.64,31.46,29.64,15.9,23.8,24.62,25.07,23.65,24.28,23.1,25.04,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,15.059322498115217,23.208016707722404,Falling,30.258946747716983,67.77025016022647,Strong,68.04532742356594,True,2.222977047486636,,0.0,Bearish Engulfing,Strong,True,5.989999999999998,Bullish,Unknown,30.61,24.62,5.989999999999998,7.119999999999997,7.100000000000001,5.039999999999999,5.690000000000001,24.329813160032487,28.400478659752682,30.021141649048634,20.127795527156547,22.723642172523967,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bearish,Bearish,13,True,-0.2729,-6.94,-0.43,479.75,473.24,2.34,False,True,False,Age_6_15,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=6.0, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=6.0, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.7,Medium,Medium,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2,1,1000,No_Viable_Expirations,,0,[],[],put,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 30-45,,0.0,472.81,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 30-45,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_3,0.9949381351470947,,2,,,,,
HCA,2025-12-29 07:31:20.551441,2025-12-29,,26.86,26.85,26.86,26.85,28.26,28.14,30.61,30.33,32.19,31.77,30.75,30.31,30.36,29.84,30.13,29.55,30.08,29.45,30.51,29.75,30.73,29.9,31.42,29.64,31.46,29.64,15.9,23.8,24.62,25.07,23.65,24.28,23.1,25.04,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,15.059322498115217,23.208016707722404,Falling,30.258946747716983,67.77025016022647,Strong,68.04532742356594,True,2.222977047486636,,0.0,Bearish Engulfing,Strong,True,5.989999999999998,Bullish,Unknown,30.61,24.62,5.989999999999998,7.119999999999997,7.100000000000001,5.039999999999999,5.690000000000001,24.329813160032487,28.400478659752682,30.021141649048634,20.127795527156547,22.723642172523967,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bearish,Bearish,13,True,-0.2729,-6.94,-0.43,479.75,473.24,2.34,False,True,False,Age_6_15,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=6.0, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.75,High,Medium,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2,1,1000,No_Viable_Expirations,,0,[],[],call,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 30-45,,0.0,472.81,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 30-45,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_3,1.6991441249847412,,2,,,,,
CSL,2025-12-29 07:31:27.165727,2025-12-29,,32.95,32.22,32.95,32.22,33.56,32.78,34.61,33.76,34.99,34.35,33.76,33.61,33.97,33.62,34.1,33.63,34.34,33.79,35.41,34.74,35.9,35.18,35.9,35.18,35.9,35.18,12.06,17.79,27.21,25.67,29.82,37.63,35.65,34.65,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.0285352251653048,4.870986327541598,Falling,20.352440573949334,57.508510230766134,Moderate,19.746200596547467,True,0.5705345448294559,,0.0,,,False,7.399999999999999,Bullish,Unknown,34.61,27.21,7.399999999999999,9.32,3.9399999999999977,-0.30999999999999517,1.25,27.195883866225646,36.306973120373975,13.212608987256866,-0.8946608946608807,3.6075036075036078,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,25,True,-0.0646,-0.61,3.89,327.46,322.96,2.39,False,True,False,Age_16_plus,,Long Call,1,Bullish + Cheap IV (gap_180d=-0.3),Natenberg Ch.3 - Directional with positive vega,Bullish,"gap_30d=7.4, gap_60d=9.3, gap_180d=-0.3",500,Defined (max loss = premium paid),"Long Delta, Long Vega, Short Theta",True,65,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.65,Medium,Medium,35,50,42,Short-Medium,Directional (Long Call) with moderate confidence (65): 35-50 DTE for directional exposure,2,1,1000,No_Viable_Expirations,,0,[],[],call,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 35-50,,0.0,326.85,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 35-50,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_2,1.0024549961090088,,3,,,,,
CSL,2025-12-29 07:31:27.165727,2025-12-29,,32.95,32.22,32.95,32.22,33.56,32.78,34.61,33.76,34.99,34.35,33.76,33.61,33.97,33.62,34.1,33.63,34.34,33.79,35.41,34.74,35.9,35.18,35.9,35.18,35.9,35.18,12.06,17.79,27.21,25.67,29.82,37.63,35.65,34.65,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.0285352251653048,4.870986327541598,Falling,20.352440573949334,57.508510230766134,Moderate,19.746200596547467,True,0.5705345448294559,,0.0,,,False,7.399999999999999,Bullish,Unknown,34.61,27.21,7.399999999999999,9.32,3.9399999999999977,-0.30999999999999517,1.25,27.195883866225646,36.306973120373975,13.212608987256866,-0.8946608946608807,3.6075036075036078,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,25,True,-0.0646,-0.61,3.89,327.46,322.96,2.39,False,True,False,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=7.4, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=7.4, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.7,Medium,Medium,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2,1,1000,No_Viable_Expirations,,0,[],[],put,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 30-45,,0.0,326.85,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 30-45,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_2,2.268094062805176,,3,,,,,
CSL,2025-12-29 07:31:27.165727,2025-12-29,,32.95,32.22,32.95,32.22,33.56,32.78,34.61,33.76,34.99,34.35,33.76,33.61,33.97,33.62,34.1,33.63,34.34,33.79,35.41,34.74,35.9,35.18,35.9,35.18,35.9,35.18,12.06,17.79,27.21,25.67,29.82,37.63,35.65,34.65,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.0285352251653048,4.870986327541598,Falling,20.352440573949334,57.508510230766134,Moderate,19.746200596547467,True,0.5705345448294559,,0.0,,,False,7.399999999999999,Bullish,Unknown,34.61,27.21,7.399999999999999,9.32,3.9399999999999977,-0.30999999999999517,1.25,27.195883866225646,36.306973120373975,13.212608987256866,-0.8946608946608807,3.6075036075036078,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,25,True,-0.0646,-0.61,3.89,327.46,322.96,2.39,False,True,False,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=7.4, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,Buy-Write,Cash-Secured Put,0.75,High,Medium,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2,1,1000,No_Viable_Expirations,,0,[],[],call,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 30-45,,0.0,326.56,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 30-45,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_2,2.8796632289886475,,3,,,,,
HD,2025-12-29 07:31:31.089204,2025-12-29,,20.03,20.03,20.71,20.51,20.99,20.69,21.42,21.45,23.2,22.85,25.11,24.62,24.69,24.11,24.9,24.39,25.36,24.93,25.32,24.79,25.2,24.79,25.74,24.9,25.71,24.86,19.02,19.83,30.38,24.11,22.18,22.31,21.38,21.38,4.136110307777778,,Contango,Unknown,Falling,,False,Unknown,Bearish,-1.4696600702998868,-0.11570081071872038,Falling,50.51845383894889,42.438054155042316,Strong,15.619452974775875,True,0.7291994852836542,,0.0,Bearish Engulfing,Moderate,False,-8.959999999999997,Bearish,Unknown,21.42,30.38,8.959999999999997,-0.9100000000000001,2.9299999999999997,3.9800000000000004,3.8200000000000003,-29.49308755760368,-3.77436748237246,13.210099188458068,18.615528531337702,17.867165575304025,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,Trending,Bearish,Bearish,91,True,-2.3635,-4.93,-13.85,351.66,360.58,2.09,False,True,False,Age_16_plus,,Long Put,1,Bearish + Cheap IV (gap_180d=3.6),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=-9.0, gap_60d=-1.3, gap_180d=3.6",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True,Long Put,None,0.65,Medium,Medium,35,50,42,Short-Medium,Directional (Long Put) with moderate confidence (65): 35-50 DTE for directional exposure,2,1,1000,Explored_Pending_PCS,2026-02-06,38,[],[],put,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,"Strategy-aware laziness applied, awaiting PCS strike optimization",[],0,0,Single expiration strategy - PCS will select optimal strikes,,0.0,346.5411,Deep_Required,2026-02-06,38,Good,True,True,"Sample shows viable structure, proceed to full chain",False,False,1,True,False,True,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_3,3.1159679889678955,,1,,,,,
WAT,2025-12-29 07:31:45.195789,2025-12-29,,27.18,27.08,27.18,27.08,27.64,27.53,28.45,28.32,29.41,29.12,29.8,29.19,29.99,29.23,30.01,29.18,29.91,29.05,29.79,28.91,29.79,28.91,29.79,28.91,29.79,28.91,16.26,16.9,22.42,25.52,29.36,37.01,34.52,36.04,4.136110307777778,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.9601389616519866,3.1282450449712362,Falling,13.627230419963519,68.89553295796283,Weak,10.060703477213483,True,0.35362753874212594,,0.0,Bearish Engulfing,Strong,True,6.029999999999998,Bullish,Unknown,28.45,22.42,6.029999999999998,3.8900000000000006,0.4400000000000013,-6.129999999999999,-6.25,26.895628902765374,15.242946708463952,1.4986376021798409,-17.008879023307433,-17.341842397336293,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,Neutral,Bearish,Bearish,12,True,1.0465,-2.91,8.03,387.8,376.86,2.1,False,True,False,Age_6_15,,Long Call,1,Bullish + Cheap IV (gap_180d=-6.1),Natenberg Ch.3 - Directional with positive vega,Bullish,"gap_30d=6.0, gap_60d=3.9, gap_180d=-6.1",500,Defined (max loss = premium paid),"Long Delta, Long Vega, Short Theta",True,65,Bullish,Directional,True,Buy-Write,Long Call LEAP,0.65,Medium,Medium,35,50,42,Short-Medium,Directional (Long Call) with moderate confidence (65): 35-50 DTE for directional exposure,2,1,1000,No_Viable_Expirations,,0,[],[],call,0.0,0.0,0.0,0,,,False,Unknown,,Standard,Standard,Unknown,,[],0,0,No expirations in DTE range 35-50,,0.0,384.72,No_Viable_Expirations,,0,N/A,False,False,No expirations in DTE range 35-50,False,False,0,False,False,False,[],0,0,0,0.0,0.0,0,False,,0.0,ThreadPoolExecutor-5_7,1.3249211311340332,,4,,,,,
